sofifa_id,long_name,league_name,nationality_name,goals
222644,Yamil Rodrigo Asad,USA Major League Soccer,Argentina,
223498,Rodrigo Emanuel Cecchini,Argentina Primera División,Argentina,
223879,Leonardo Javier Ramos,Liga de Fútbol Profesional Boliviano,Argentina,
224459,Víctor Ezequiel Salazar,Paraguayan Primera División,Argentina,
225289,Nicolás Emanuel Fernández,Argentina Primera División,Argentina,
226811,Franco Soldano,Spanish Segunda División,Argentina,
227186,Augusto Martín Batalla Barga,Argentina Primera División,Argentina,
228838,Eric Daian Remedi,USA Major League Soccer,Argentina,
229537,Tomás Cardona,Argentina Primera División,Argentina,
231360,Jalil Juan José Elías,Argentina Primera División,Argentina,
232255,Agustín Bouzat,Argentina Primera División,Argentina,
232517,Nicolás Alexis Silva,Argentina Primera División,Argentina,
232692,Guillermo Gastón Acosta,Argentina Primera División,Argentina,
233057,Franco Troyansky,Mexican Liga MX,Argentina,
233230,Kevin Mac Allister,Argentina Primera División,Argentina,
233292,Miguel Ángel Barbieri,Mexican Liga MX,Argentina,
236287,Nicolás Alejandro Ibáñez,Mexican Liga MX,Argentina,
237291,Gustavo Ezequiel Blanco Leschuk,Spanish Segunda División,Argentina,
239491,Juan Pablo Álvarez,Argentina Primera División,Argentina,
240956,Matías Germán Melluso,Argentina Primera División,Argentina,
241696,Hernán De La Fuente,Portuguese Liga ZON SAGRES,Argentina,
241872,Sergio Damián Barreto,Argentina Primera División,Argentina,
242019,Augusto Diego Lotti,Argentina Primera División,Argentina,
245055,Aníbal Ismael Moreno,Argentina Primera División,Argentina,
245156,Franco Matías Russo Panos,Spain Primera Division,Argentina,
246667,Joaquín Ariel Novillo,Argentina Primera División,Argentina,
251213,Cristian Orlando Vega,Argentina Primera División,Argentina,
256167,Martín Ezequiel Cañete,Argentina Primera División,Argentina,
143025,Emiliano Ramiro Papa,Argentina Primera División,Argentina,
179696,Emiliano Adrián Insúa Zapata,Argentina Primera División,Argentina,
183893,Claudio Ariel Yacob,Argentina Primera División,Argentina,
186695,Ezequiel Matías Muñoz,Argentina Primera División,Argentina,
186977,Omar Jesús Merlo,Peruvian Primera División,Argentina,
193141,Iván Alexis Pillud,Argentina Primera División,Argentina,
193414,Carlos Nicolás Colazo,Argentina Primera División,Argentina,
198426,Gonzalo Pablo Castellani,Chilian Campeonato Nacional,Argentina,
200278,Santiago García,Chilian Campeonato Nacional,Argentina,
210219,Emanuel Herrera,Argentina Primera División,Argentina,
211272,Claudio Gastón Corvalán,Argentina Primera División,Argentina,
214660,Lucas Nahuel Rodríguez,Argentina Primera División,Argentina,
214777,Leandro Nicolás Díaz,Argentina Primera División,Argentina,
214990,Matías Ezequiel Catalán,Mexican Liga MX,Argentina,
214998,Mauro Ezequiel Bogado,Argentina Primera División,Argentina,
215042,Gastón Adrián Lezcano,Chilian Campeonato Nacional,Argentina,
215049,Damián Alfredo Pérez,Argentina Primera División,Argentina,
215155,Fernando Zuqui,Argentina Primera División,Argentina,
215213,Axel Wilfredo Werner,Spain Primera Division,Argentina,
215294,Cristian Matías Menéndez,Argentina Primera División,Argentina,
215995,Emiliano Jorge Rubén Méndez,Argentina Primera División,Argentina,
216706,Franco Gabriel Mussis,Argentina Primera División,Argentina,
216802,Juan Cruz Kaprof,Ecuadorian Serie A,Argentina,
218621,Facundo Sánchez,Greek Super League,Argentina,
219525,Ezequiel Osvaldo Cerutti,Argentina Primera División,Argentina,
219841,Jorge Nicolás Figal,USA Major League Soccer,Argentina,
222585,Francisco David Fydriszewski,Ecuadorian Serie A,Argentina,
222693,Héctor Hugo Fértoli,Argentina Primera División,Argentina,
223064,Fabián Ariel Noguera,Argentina Primera División,Argentina,
224367,Germán Andrés Lanaro,Chilian Campeonato Nacional,Argentina,
224524,Esteban Rodrigo Burgos,Spanish Segunda División,Argentina,
225282,José Antonio Devecchi,Argentina Primera División,Argentina,
226616,Jonathan Sebastián Galván,Argentina Primera División,Argentina,
227530,Damián Oscar Lemos,Argentina Primera División,Argentina,
227602,Favio Enrique Álvarez,Mexican Liga MX,Argentina,
227903,Maximiliano Samuel Romero,Holland Eredivisie,Argentina,
233034,Juan Alberto Andrada,Argentina Primera División,Argentina,
235947,Juan Francisco Brunetta,Italian Serie B,Argentina,
235987,Iván Alejandro Gómez,Argentina Primera División,Argentina,
236668,Gabriel Hernán Rojas,Argentina Primera División,Argentina,
237512,Gastón Alberto Togni,Argentina Primera División,Argentina,
237712,Valentín Mariano José Castellanos Giménez,USA Major League Soccer,Argentina,
241568,Cristian Ezequiel Ferreira,Argentina Primera División,Argentina,
242294,Jerónimo Cacciabue,Argentina Primera División,Argentina,
243977,Jonathan Carlos Herrera,Argentina Primera División,Argentina,
244205,Maximiliano Nahuel Salas,Mexican Liga MX,Argentina,
244987,Milton David Álvarez,Argentina Primera División,Argentina,
245354,José Antonio Paradela,Argentina Primera División,Argentina,
245437,Adolfo Julián Gaich,Spanish Segunda División,Argentina,
246033,Santiago Sosa,USA Major League Soccer,Argentina,
246106,Marcelo Andrés Herrera Mansilla Barrios,Argentina Primera División,Argentina,
246164,Lautaro Rodrigo Valenti,Italian Serie B,Argentina,
246237,Ezequiel Eduardo Bullaude,Argentina Primera División,Argentina,
246263,Marcelo Alexis Weigandt,Argentina Primera División,Argentina,
246885,Nicolás Capaldo Toboas,Austrian Football Bundesliga,Argentina,
247106,Alexandro Ezequiel Bernabei,Argentina Primera División,Argentina,
247148,Juan Pablo Segovia González,Mexican Liga MX,Argentina,
247156,Facundo Mura,Argentina Primera División,Argentina,
251138,Fabio Jesús Pereyra,Peruvian Primera División,Argentina,
251613,Juan José Cáceres,Argentina Primera División,Argentina,
252239,Lucas Nahuel González Martínez,Argentina Primera División,Argentina,
258090,Eric Exequiel Meza,Argentina Primera División,Argentina,
258128,Valentín Larralde,Argentina Primera División,Argentina,
259788,Juan Carlos Portillo,Argentina Primera División,Argentina,
259962,Gustavo Javier Del Prete,Argentina Primera División,Argentina,
261082,Cristian Nicolás Medina,Argentina Primera División,Argentina,
48745,Fabricio Coloccini,Argentina Primera División,Argentina,
138798,Germán Darío Lux,Argentina Primera División,Argentina,
142616,Jorge Alberto De Olivera,Argentina Primera División,Argentina,
153066,Lucas Matías Licht,Argentina Primera División,Argentina,
184890,Cristian Manuel Chávez,Liga de Fútbol Profesional Boliviano,Argentina,
186553,Matías Nicolás Rodríguez,Argentina Primera División,Argentina,
192370,Mauro Abel Fórmica,Argentina Primera División,Argentina,
193602,Maximiliano Ángel Coronel,Argentina Primera División,Argentina,
194885,Cristian Damián Erbes,Argentina Primera División,Argentina,
205630,Luciano Andrés Abecasis,USA Major League Soccer,Argentina,
208158,Federico Oscar Andrada,Argentina Primera División,Argentina,
212747,Tomás Martínez,Argentina Primera División,Argentina,
213433,Omar Fernando Tobio,Argentina Primera División,Argentina,
214784,Jorge Rolando Pereyra Díaz,Indian Super League,Argentina,
215066,Federico Emanuel Milo,Argentina Primera División,Argentina,
215074,Horacio De Dios Orzán,Peruvian Primera División,Argentina,
215168,Juan Fernando Garro,Argentina Primera División,Argentina,
215177,Francisco Javier Cerro,Argentina Primera División,Argentina,
215266,Lucas Santiago Melano,Argentina Primera División,Argentina,
215358,César Marcelo Meli,Argentina Primera División,Argentina,
216055,Federico Gastón Carrizo,Paraguayan Primera División,Argentina,
219553,Claudio Ezequiel Aquino,Paraguayan Primera División,Argentina,
219670,Gonzalo Rubén Piovi,Argentina Primera División,Argentina,
219918,Osvaldo Ramón Cabral,Paraguayan Primera División,Argentina,
220429,Gastón Matías Campi,Portuguese Liga ZON SAGRES,Argentina,
223240,Gonzalo Bettini,Argentina Primera División,Argentina,
224049,Néstor Adriel Breitenbruch,Argentina Primera División,Argentina,
224137,Marcos Daniel Riquelme,Peruvian Primera División,Argentina,
224330,Nicolás Marcelo Stefanelli,Swedish Allsvenskan,Argentina,
225915,Cristian Agustín Fontana,Argentina Primera División,Argentina,
226668,Nicolás Mario Mazzola,Argentina Primera División,Argentina,
229209,Jonathan Oscar Benítez,Chilian Campeonato Nacional,Argentina,
230871,Rodrigo Julián Holgado,Argentina Primera División,Argentina,
231507,Alexis Nahuel Soto,Argentina Primera División,Argentina,
232699,Lautaro Nicolás Comas,Argentina Primera División,Argentina,
232713,Claudio Daniel Sappa,Argentina Primera División,Argentina,
232770,Santiago Colombatto,Mexican Liga MX,Argentina,
232826,Francis Manuel Mac Allister,Argentina Primera División,Argentina,
232832,Luciano Luis Rómulo Gómez,Argentina Primera División,Argentina,
233090,Joaquín Torres,USA Major League Soccer,Argentina,
233825,Nicolás Leguizamón,Argentina Primera División,Argentina,
234108,Gonzalo Maroni,Mexican Liga MX,Argentina,
235827,Gabriel Alejandro Gudiño,Argentina Primera División,Argentina,
235925,Gastón Gómez,Argentina Primera División,Argentina,
240743,Leonardo Sequeira,Argentina Primera División,Argentina,
241176,Lucas Gabriel Vera,Argentina Primera División,Argentina,
241273,Gabriel Adolfo Risso Patrón,Argentina Primera División,Argentina,
241467,Francisco Feuillassier Ábalo,Spanish Segunda División,Argentina,
241850,Mateo Retegui,Argentina Primera División,Argentina,
241927,Juan Ignacio Méndez,Argentina Primera División,Argentina,
241931,Franco David Moyano,Argentina Primera División,Argentina,
242002,Guido Mainero,Argentina Primera División,Argentina,
242081,Agustín Ezequiel Almendra,Argentina Primera División,Argentina,
242249,Fausto Mariano Vera,Argentina Primera División,Argentina,
242342,Gastón Andrés Lodico,Argentina Primera División,Argentina,
243170,Juan Francisco Apaolaza,Argentina Primera División,Argentina,
243477,Tomás Oscar Badaloni,Argentina Primera División,Argentina,
244884,Matías Pellegrini,Argentina Primera División,Argentina,
245148,Maximiliano Gabriel Comba,Argentina Primera División,Argentina,
246335,Federico Darío Navarro,USA Major League Soccer,Argentina,
246471,Federico Girotti Bonazza,Argentina Primera División,Argentina,
251348,Patricio Cucchi,Argentina Primera División,Argentina,
253030,Facundo Martín Pérez,Argentina Primera División,Argentina,
253139,Santiago Daniel Pierotti,Argentina Primera División,Argentina,
253951,Franco Ezequiel Calderón,Argentina Primera División,Argentina,
255256,Franco Ezequiel Paredes,Argentina Primera División,Argentina,
259786,Federico Vera,Argentina Primera División,Argentina,
259789,Kevin Andrés Zenón,Argentina Primera División,Argentina,
260599,Alan Gonzalo Varela,Argentina Primera División,Argentina,
158984,Hernán Agustín Lamberti,Argentina Primera División,Argentina,
161703,Juan Emmanuel Culio,Romanian Liga I,Argentina,
188196,Ricardo Daniel Noir,Liga de Fútbol Profesional Boliviano,Argentina,
191443,Federico Mancinelli,Argentina Primera División,Argentina,
198156,Leandro Lucas Marín,Argentina Primera División,Argentina,
204050,Santiago Vergini,Argentina Primera División,Argentina,
204337,Jonathan Guillermo Nuñez Espinoza,Argentina Primera División,Argentina,
205631,Cristian Manuel Insaurralde,Argentina Primera División,Argentina,
207496,Juan Ignacio Sánchez Sotelo,Chilian Campeonato Nacional,Argentina,
208240,Tomás Sebastián De Vincenti,Cypriot First Division,Argentina,
213619,Jorge Sebastián Sáez,Chilian Campeonato Nacional,Argentina,
214594,Matías Alejandro Laba,Chilian Campeonato Nacional,Argentina,
214776,Óscar Benítez,Argentina Primera División,Argentina,
214965,Claudio Maximiliano Riaño,Argentina Primera División,Argentina,
214993,Pablo Andrés Alvarado,Chilian Campeonato Nacional,Argentina,
215043,Marcos Sebastián Pol,Chilian Campeonato Nacional,Argentina,
215081,Gabriel Alejandro Hachen,Argentina Primera División,Argentina,
215083,Maximiliano Nicolás Urruti Mussa,USA Major League Soccer,Argentina,
215139,Emanuel Olivera,Colombian Liga Postobón,Argentina,
215178,Erik Fernando Godoy,USA Major League Soccer,Argentina,
215250,César Pablo Rigamonti,Argentina Primera División,Argentina,
215254,Mauricio Luciano Lollo,Argentina Primera División,Argentina,
215267,Tobías Nahuel Figueroa,Chilian Campeonato Nacional,Argentina,
215309,Lucas Gabriel Albertengo,Argentina Primera División,Argentina,
215328,Gastón Ignacio Gil Romero,Argentina Primera División,Argentina,
215343,Andrés Ulises Mehring,Argentina Primera División,Argentina,
215351,Gabriel Maximiliano Graciani,Argentina Primera División,Argentina,
215355,Facundo Nicolás Curuchet,Argentina Primera División,Argentina,
219451,Nehuén Mario Paz,Italian Serie B,Argentina,
219575,Cristian Ariel Bordacahar,Peruvian Primera División,Argentina,
220291,Leonel Hernán González,Argentina Primera División,Argentina,
222066,Leonardo Enrique Villalba,Peruvian Primera División,Argentina,
222587,Franco Nicolás Escobar,Argentina Primera División,Argentina,
222889,Lucas Javier Acevedo,Argentina Primera División,Argentina,
224057,Carlos Agustín Farías,Chilian Campeonato Nacional,Argentina,
224403,Gabriel Gustavo Alanís,Argentina Primera División,Argentina,
227900,Nicolás Martín Tripichio,Argentina Primera División,Argentina,
228375,Matías Gabriel Vera,USA Major League Soccer,Argentina,
228711,Braian Ezequiel Mansilla,Argentina Primera División,Argentina,
231212,Esteban Leonardo Rolón,Argentina Primera División,Argentina,
232695,Franco Sbuttoni,Argentina Primera División,Argentina,
232708,Milton Nahuel Valenzuela,USA Major League Soccer,Argentina,
233780,Luis Alexis Maldonado,Argentina Primera División,Argentina,
235991,Nicolás Fernando Cordero,Argentina Primera División,Argentina,
236671,Ángelo Martino,Argentina Primera División,Argentina,
237283,Gastón Nicolás Reniero,Argentina Primera División,Argentina,
237994,Cristian Nahuel Barrios,Argentina Primera División,Argentina,
239590,Ramiro Gabriel González Hernández,Mexican Liga MX,Argentina,
239951,Gonzalo Asís,Argentina Primera División,Argentina,
240964,Nicolás Hugo Linares,Argentina Primera División,Argentina,
241010,Marcelo Damián Ortiz,Argentina Primera División,Argentina,
241632,Benjamín Antonio Garré,Argentina Primera División,Argentina,
241930,Federico Agustín Gattoni,Argentina Primera División,Argentina,
242482,Emanuel Gustavo Coronel,Argentina Primera División,Argentina,
243521,Iván Erquiaga,Argentina Primera División,Argentina,
243816,Emanuel Iñíguez,Argentina Primera División,Argentina,
251818,Leandro Daniel Requena,Chilian Campeonato Nacional,Argentina,
252044,Leonel Marcelo Picco,Argentina Primera División,Argentina,
253242,Adrián Emmanuel Martínez,Paraguayan Primera División,Argentina,
253908,Mauro Luna Diale,Argentina Primera División,Argentina,
254578,Maximiliano David Ayala,Argentina Primera División,Argentina,
254587,Matías Eduardo Esquivel,Argentina Primera División,Argentina,
255886,Francisco Joel Gerometta,Argentina Primera División,Argentina,
257338,Renzo Iván Tesuri,Argentina Primera División,Argentina,
260593,Gonzalo Damián Abrego,Argentina Primera División,Argentina,
261275,Matías Ramírez,Argentina Primera División,Argentina,
262801,Jonathan Jesús Bauman,Ecuadorian Serie A,Argentina,
142756,Patricio Daniel Toranzo,Argentina Primera División,Argentina,
153062,Víctor Alberto Figueroa,Ecuadorian Serie A,Argentina,
178565,Bruno Saúl Urribarri,Argentina Primera División,Argentina,
189451,Ariel Gerardo Nahuelpán Osten,Uruguayan Primera División,Argentina,
198628,Michael Ryan Hoyos,Ecuadorian Serie A,Argentina,
203862,Hugo Ezequiel Silva,Argentina Primera División,Argentina,
210954,Facundo Manuel Parra,Paraguayan Primera División,Argentina,
214697,Nicolás Berardo,Chilian Campeonato Nacional,Argentina,
214765,Luis Marcelo Herrera,Argentina Primera División,Argentina,
214972,Federico Bravo,Argentina Primera División,Argentina,
215112,Rodrigo Nicolás Contreras,Argentina Primera División,Argentina,
218345,Jonathan Fabián Zacaría,Argentina Primera División,Argentina,
220624,Lucas Mauricio Acosta,Argentina Primera División,Argentina,
